YEAR,DOY,ALLSKY_SFC_UVA,ALLSKY_SFC_UV_INDEX,PRECTOTCORR,WS10M_MAX,WS10M_MIN,GWETTOP,GWETROOT,GWETPROF,PS,WS10M,ALLSKY_SFC_PAR_TOT,CLRSKY_SFC_PAR_TOT
2020,121,13.41,2.21,1.94,1.33,0.15,0.76,0.73,0.71,79.58,0.94,88.65,133.78
2020,122,12.76,2.12,1.12,1.7,0.86,0.76,0.73,0.71,79.63,1.23,82.45,135.83
2020,123,14.55,2.41,0.85,3.42,0.85,0.75,0.73,0.7,79.57,1.78,100.09,131.09
2020,124,14.77,2.46,1.83,2.39,0.73,0.75,0.72,0.7,79.48,1.23,96.79,137.09
2020,125,16.79,2.81,3.75,1.61,0.44,0.75,0.72,0.7,79.45,1.05,115.83,140.17
2020,126,18.52,3.13,0.86,1.61,0.68,0.74,0.72,0.7,79.44,1.25,128.44,143.3
2020,127,16.72,2.84,2.06,1.86,0.48,0.74,0.72,0.7,79.52,1.28,114.61,142.09
2020,128,15.16,2.62,0.72,1.79,0.7,0.74,0.71,0.7,79.57,1.2,100.69,142.7
2020,129,15.95,2.73,0.61,2.1,0.81,0.73,0.71,0.69,79.59,1.41,111.16,137.97
2020,130,17.44,2.88,1.72,2.45,0.88,0.73,0.7,0.68,79.6,1.47,124.13,137.38
2020,131,17.17,2.91,2.62,1.63,0.34,0.73,0.7,0.68,79.6,1.05,118.7,141.32
2020,132,10.13,1.57,4.15,2.34,0.23,0.73,0.7,0.68,79.54,1.27,67.67,135.84
2020,133,12.57,2.02,3.76,1.49,0.44,0.73,0.7,0.68,79.56,0.92,88.77,130.77
2020,134,11.29,1.88,1.69,1.3,0.15,0.73,0.7,0.68,79.6,0.84,78.05,130.23
2020,135,16.07,2.69,0.58,1.28,0.48,0.73,0.7,0.68,79.57,0.91,112.3,138.52
2020,136,15.45,2.66,1.51,1.66,0.66,0.72,0.7,0.68,79.55,1.06,105.81,141.7
2020,137,17.07,2.82,6.87,1.75,0.66,0.73,0.7,0.67,79.55,1.15,118.01,141.55
2020,138,13.32,2.22,9.49,1.7,0.09,0.75,0.7,0.68,79.58,1.06,93.02,133.52
2020,139,17.45,3.01,7.28,1.59,0.47,0.75,0.71,0.69,79.57,1.09,121.32,141.4
2020,140,9.3,1.54,7.91,1.37,0.27,0.76,0.72,0.7,79.6,0.84,60.29,137.77
2020,141,20.21,3.46,0.29,2.48,0.66,0.74,0.72,0.7,79.6,1.49,136.89,141.9
2020,142,18.61,3.19,0.83,2.52,0.54,0.73,0.71,0.69,79.6,1.36,121.91,141.48
2020,143,16.56,2.73,2.75,2.27,0.34,0.73,0.7,0.69,79.63,1.26,100.28,140.92
2020,144,18.62,3.16,1.65,1.58,0.81,0.73,0.7,0.68,79.62,1.16,121.51,142.49
2020,145,18.18,2.98,1.21,1.44,0.56,0.72,0.7,0.68,79.61,1.02,119.62,139.8
2020,146,16.49,2.75,0.7,1.82,0.44,0.72,0.7,0.68,79.58,1.15,104.79,138.32
2020,147,17.66,2.95,6.71,1.75,0.58,0.73,0.7,0.68,79.55,1.2,117.48,137.62
2020,148,14.01,2.42,14.79,2.02,0.2,0.76,0.71,0.69,79.57,0.93,86.31,136.1
2020,149,11.91,1.86,6.7,1.27,0.58,0.76,0.72,0.7,79.59,0.83,67.75,136.57
2020,150,13.45,2.2,2.89,0.82,0.03,0.75,0.72,0.7,79.58,0.44,80.37,139.68
2020,151,11.01,1.74,7.35,1.15,0.13,0.77,0.73,0.7,79.62,0.5,60.11,140.07
2020,152,14.1,2.3,2.46,1.24,0.32,0.76,0.73,0.7,79.68,0.8,83.09,137.35
2020,153,16.94,2.77,2.38,1.89,0.85,0.75,0.73,0.7,79.65,1.2,107.5,141.28
2020,154,13.02,2.2,2.39,1.35,0.12,0.75,0.73,0.7,79.6,0.7,79.26,136.98
2020,155,8.28,1.33,7.34,2.46,0.3,0.77,0.73,0.7,79.56,1.3,45.34,138.67
2020,156,18.62,3.09,1.22,2.42,0.22,0.75,0.73,0.7,79.54,1.21,126.77,140.12
2020,157,14.82,2.48,0.95,1.69,0.47,0.74,0.72,0.7,79.64,1.13,94.49,135.28
2020,158,12.78,2.13,1.33,1.35,0.15,0.74,0.72,0.7,79.7,0.88,79.66,133.74
2020,159,18.23,2.99,1.04,2.77,0.23,0.73,0.71,0.7,79.72,1.34,123.02,140.38
2020,160,18.36,2.98,0.64,1.81,0.47,0.73,0.7,0.69,79.68,1.27,122.04,140.7
2020,161,15.67,2.56,3.73,2.48,0.15,0.73,0.7,0.69,79.53,1.17,99.51,137.22
2020,162,11.5,1.81,6.12,1.61,0.64,0.74,0.71,0.69,79.62,1.03,67.27,137.67
2020,163,14.86,2.49,10.14,0.99,0.21,0.75,0.71,0.69,79.62,0.68,96.8,136.41
2020,164,14.5,2.37,2.63,1.25,0.2,0.75,0.72,0.7,79.57,0.8,85.4,140.06
2020,165,16.94,2.67,2.71,1.44,0.46,0.74,0.72,0.7,79.48,0.91,113.94,137.43
2020,166,15.75,2.54,6.66,1.52,0.11,0.76,0.72,0.7,79.55,0.77,104.55,134.09
2020,167,14.45,2.37,5.41,1.73,0.72,0.76,0.72,0.7,79.65,1.3,95.03,131.1
2020,168,16.1,2.65,4.83,1.41,0.61,0.75,0.72,0.7,79.64,1.01,108.56,134.76
2020,169,10.73,1.67,2.22,2.64,0.67,0.75,0.72,0.7,79.55,1.39,62.89,137.84
2020,170,16.1,2.66,1.51,1.5,0.13,0.74,0.72,0.7,79.5,0.98,104.09,137.77
2020,171,16.07,2.68,5.36,1.32,0.13,0.75,0.72,0.7,79.54,0.91,106.18,136.5
2020,172,15.27,2.51,16.23,2.05,0.69,0.77,0.73,0.7,79.53,1.15,102.42,131.01
2020,173,17.28,2.91,3.88,2.31,0.74,0.77,0.73,0.71,79.58,1.4,116.58,136.42
2020,174,16.2,2.63,3.11,2.32,0.85,0.76,0.73,0.71,79.59,1.45,112.05,132.06
2020,175,16.88,2.74,9.11,2.78,0.89,0.77,0.73,0.71,79.48,1.55,113.04,135.17
2020,176,14.88,2.47,3.77,2.23,0.79,0.76,0.73,0.71,79.49,1.45,100.96,131.12
2020,177,16.07,2.59,9.21,3.03,0.66,0.77,0.73,0.71,79.48,1.63,110.0,133.9
2020,178,16.06,2.63,3.54,2.38,0.48,0.77,0.73,0.71,79.51,1.36,105.29,137.68
2020,179,15.16,2.36,3.71,2.41,0.57,0.76,0.73,0.71,79.43,1.17,99.2,134.57
2020,180,13.89,2.25,8.27,1.43,0.3,0.77,0.74,0.72,79.46,1.03,85.91,138.73
2020,181,16.82,2.8,0.82,1.54,0.89,0.76,0.73,0.71,79.5,1.2,113.11,137.09
2020,182,16.77,2.8,0.83,1.75,0.3,0.76,0.73,0.71,79.48,1.15,108.53,139.3
2020,183,16.38,2.75,12.89,1.82,0.43,0.77,0.73,0.71,79.44,1.03,106.04,137.62
2020,184,16.06,2.64,11.19,2.14,0.3,0.8,0.76,0.73,79.45,1.15,103.62,137.94
2020,185,16.66,2.72,7.94,2.07,0.73,0.78,0.75,0.73,79.45,1.24,107.23,140.21
2020,186,13.69,2.2,21.71,2.02,0.18,0.82,0.77,0.74,79.49,0.93,89.26,132.92
2020,187,12.29,1.94,7.68,1.68,0.25,0.81,0.79,0.76,79.53,0.9,76.56,135.91
2020,188,16.75,2.67,3.85,1.89,0.93,0.8,0.78,0.76,79.56,1.26,110.15,137.45
2020,189,13.83,2.19,5.08,2.73,1.02,0.8,0.78,0.76,79.53,1.55,94.7,136.82
2020,190,15.5,2.5,8.77,1.93,0.05,0.8,0.78,0.76,79.51,1.02,106.8,139.13
2020,191,17.27,2.8,27.99,1.85,0.64,0.86,0.81,0.78,79.49,1.08,120.45,140.76
2020,192,14.03,2.3,10.26,1.37,0.37,0.84,0.82,0.79,79.54,0.99,96.31,137.43
2020,193,12.98,2.11,18.35,1.5,0.2,0.86,0.84,0.8,79.55,0.88,89.4,134.3
2020,194,13.38,2.09,4.51,1.1,0.62,0.85,0.84,0.81,79.56,0.84,91.09,138.3
2020,195,16.94,2.73,8.93,1.43,0.66,0.85,0.84,0.81,79.61,1.15,119.02,140.47
2020,196,17.2,2.87,5.8,1.94,0.6,0.85,0.84,0.82,79.6,1.25,120.65,139.71
2020,197,14.55,2.32,0.5,1.58,0.66,0.84,0.84,0.81,79.55,1.26,102.46,137.81
2020,198,15.78,2.55,0.19,1.57,0.04,0.84,0.84,0.8,79.53,0.84,112.48,139.5
2020,199,17.97,2.89,0.21,1.76,0.7,0.83,0.83,0.8,79.51,1.34,129.9,139.62
2020,200,17.66,2.87,0.83,1.59,0.56,0.83,0.82,0.8,79.48,1.12,126.75,140.66
2020,201,17.55,2.77,0.3,1.53,0.74,0.82,0.81,0.79,79.45,1.11,126.31,139.61
2020,202,13.31,2.16,0.2,2.38,0.59,0.82,0.81,0.78,79.45,1.35,95.59,134.72
2020,203,13.6,2.2,1.6,1.66,0.54,0.81,0.8,0.78,79.5,0.96,98.23,133.61
2020,204,12.15,1.95,3.26,1.27,0.22,0.81,0.8,0.77,79.49,0.62,85.9,134.12
2020,205,12.01,2.02,9.25,1.44,0.09,0.83,0.8,0.78,79.51,0.85,75.9,134.99
2020,206,14.98,2.42,16.04,1.22,0.2,0.85,0.83,0.8,79.51,0.71,100.28,135.32
2020,207,14.58,2.41,5.95,1.75,0.34,0.84,0.83,0.8,79.54,1.08,94.87,137.84
2020,208,15.84,2.55,13.79,2.41,0.65,0.85,0.84,0.8,79.6,1.34,103.69,139.84
2020,209,16.62,2.79,6.51,1.41,0.19,0.84,0.84,0.81,79.59,0.91,110.02,140.44
2020,210,16.98,2.82,13.02,1.68,0.73,0.86,0.85,0.82,79.55,1.21,117.1,138.43
2020,211,17.44,2.95,3.86,1.39,0.05,0.85,0.85,0.82,79.49,0.82,119.03,140.8
2020,212,17.1,3.02,3.95,2.14,0.27,0.84,0.84,0.82,79.47,1.19,112.2,143.62
2020,213,18.16,3.04,1.54,1.7,0.7,0.84,0.84,0.81,79.53,1.3,120.74,140.59
2020,214,18.95,3.24,1.82,1.89,0.38,0.84,0.84,0.81,79.6,1.27,126.19,141.68
2020,215,19.74,3.37,0.73,2.2,0.55,0.84,0.83,0.8,79.59,1.38,134.53,140.74
2020,216,18.58,3.15,1.49,2.49,0.34,0.83,0.82,0.8,79.69,1.33,122.95,141.23
2020,217,17.52,2.9,2.13,2.32,0.73,0.83,0.82,0.79,79.69,1.35,119.21,135.97
2020,218,15.59,2.59,1.18,1.62,0.48,0.82,0.81,0.79,79.6,1.14,105.68,131.96
2020,219,15.67,2.61,1.44,1.72,0.53,0.82,0.81,0.78,79.54,1.13,103.74,133.22
2020,220,17.04,2.82,0.43,1.95,0.77,0.81,0.8,0.78,79.6,1.32,112.93,137.27
2020,221,17.27,2.84,0.87,2.25,0.91,0.8,0.8,0.77,79.62,1.45,123.2,137.59
2020,222,16.48,2.73,2.87,1.77,0.66,0.8,0.79,0.77,79.6,1.12,116.51,137.27
2020,223,14.12,2.42,3.77,1.77,0.67,0.8,0.79,0.77,79.49,1.12,100.48,130.45
2020,224,14.15,2.34,10.6,1.45,0.23,0.81,0.79,0.77,79.41,0.8,99.22,134.06
2020,225,17.16,2.79,7.95,1.27,0.33,0.82,0.8,0.77,79.37,0.82,122.68,137.38
2020,226,14.94,2.47,7.32,1.8,0.04,0.82,0.8,0.77,79.34,1.06,100.97,140.29
2020,227,14.4,2.39,11.7,1.81,0.33,0.83,0.8,0.78,79.37,1.01,99.34,136.66
2020,228,14.89,2.54,2.86,1.01,0.35,0.83,0.81,0.78,79.39,0.64,103.45,137.66
2020,229,12.16,2.02,11.53,1.88,0.35,0.84,0.81,0.78,79.52,0.95,83.73,139.79
2020,230,12.87,2.22,2.95,1.8,0.43,0.83,0.82,0.79,79.54,0.95,88.81,137.55
2020,231,14.77,2.51,7.88,1.34,0.16,0.84,0.82,0.79,79.48,0.67,103.01,139.65
2020,232,12.38,2.12,29.65,2.41,0.34,0.87,0.84,0.8,79.47,1.27,82.32,142.67
2020,233,15.74,2.56,6.28,1.35,0.12,0.86,0.86,0.83,79.54,0.78,109.23,142.14
2020,234,13.59,2.26,19.36,1.11,0.38,0.88,0.87,0.84,79.54,0.73,92.59,141.09
2020,235,11.56,1.93,6.34,1.59,0.77,0.88,0.88,0.84,79.55,1.09,77.38,143.66
2020,236,13.8,2.47,8.42,1.27,0.45,0.88,0.88,0.85,79.55,0.77,93.19,142.75
2020,237,14.78,2.62,3.19,1.06,0.41,0.87,0.88,0.85,79.43,0.77,103.38,143.61
2020,238,11.85,2.09,14.4,1.34,0.51,0.88,0.89,0.86,79.46,0.98,81.66,140.78
2020,239,12.2,2.12,5.26,1.44,0.3,0.88,0.9,0.86,79.52,0.84,85.35,140.98
2020,240,13.11,2.22,4.45,2.27,0.43,0.88,0.89,0.86,79.59,1.25,92.49,142.41
2020,241,15.75,2.67,2.32,1.68,0.06,0.88,0.89,0.86,79.6,0.95,113.05,141.91
2020,242,15.03,2.66,1.86,1.12,0.6,0.88,0.89,0.86,79.52,0.89,105.59,143.67
2020,243,11.99,2.02,0.62,1.19,0.15,0.87,0.89,0.86,79.55,0.85,84.65,140.18
2020,244,16.28,2.69,1.69,1.27,0.23,0.87,0.88,0.85,79.56,0.76,115.99,143.72
2020,245,16.06,2.7,7.52,0.92,0.07,0.87,0.88,0.85,79.54,0.62,109.77,144.25
2020,246,13.25,2.26,20.25,0.92,0.08,0.9,0.91,0.87,79.45,0.57,85.32,144.62
2020,247,15.77,2.75,9.19,1.2,0.15,0.89,0.91,0.88,79.42,0.73,106.38,144.26
2020,248,15.62,2.75,15.77,1.33,0.53,0.9,0.91,0.88,79.52,1.01,105.62,144.48
2020,249,19.84,3.31,4.82,2.09,0.62,0.89,0.91,0.88,79.58,1.28,140.17,145.81
2020,250,17.02,2.86,5.15,1.91,0.61,0.89,0.91,0.88,79.5,1.19,116.19,144.37
2020,251,14.32,2.43,4.03,2.0,0.16,0.89,0.91,0.88,79.35,0.98,94.82,143.79
2020,252,13.02,2.2,5.51,1.09,0.16,0.89,0.91,0.88,79.45,0.58,84.0,144.62
2020,253,14.59,2.47,2.54,0.97,0.19,0.89,0.91,0.88,79.53,0.62,101.85,141.85
2020,254,17.86,3.14,2.96,1.35,0.39,0.89,0.91,0.88,79.58,0.84,124.42,145.89
2020,255,15.45,2.63,3.39,1.54,0.23,0.88,0.91,0.88,79.45,0.96,106.77,142.85
2020,256,14.46,2.45,4.66,1.07,0.03,0.89,0.91,0.88,79.36,0.56,102.23,138.16
2020,257,16.55,2.73,3.4,1.87,0.48,0.88,0.91,0.88,79.47,1.15,118.36,141.05
2020,258,17.71,2.95,2.01,1.73,0.51,0.88,0.91,0.88,79.64,1.07,125.86,143.23
2020,259,14.79,2.52,12.15,1.61,0.11,0.89,0.91,0.87,79.67,0.89,100.28,145.52
2020,260,15.96,2.7,11.59,1.45,0.13,0.9,0.91,0.88,79.55,0.82,108.8,146.76
2020,261,14.83,2.59,3.45,1.06,0.06,0.89,0.91,0.88,79.52,0.62,101.59,144.63
2020,262,14.21,2.4,6.1,1.45,0.14,0.89,0.91,0.88,79.53,0.96,95.47,145.99
2020,263,15.85,2.64,7.38,1.02,0.06,0.9,0.92,0.88,79.48,0.6,107.92,146.02
2020,264,14.45,2.41,5.59,1.03,0.17,0.89,0.92,0.89,79.53,0.66,98.83,143.58
2020,265,14.67,2.35,3.38,2.11,0.71,0.89,0.92,0.89,79.53,1.36,101.02,142.84
2020,266,19.29,3.15,0.8,1.73,0.1,0.89,0.91,0.88,79.52,0.98,138.02,144.28
2020,267,15.2,2.6,4.33,2.0,0.86,0.88,0.91,0.88,79.56,1.26,103.7,144.72
2020,268,16.21,2.67,2.69,1.87,0.55,0.88,0.91,0.88,79.64,1.21,113.81,141.49
2020,269,16.8,2.87,5.55,1.91,0.38,0.88,0.91,0.87,79.68,1.11,115.57,141.45
2020,270,14.49,2.4,1.5,1.41,0.25,0.88,0.9,0.87,79.6,0.95,95.2,143.25
2020,271,15.85,2.84,0.74,1.3,0.27,0.88,0.9,0.87,79.44,0.7,104.64,144.16
2020,272,16.83,2.87,0.7,1.88,0.55,0.88,0.89,0.86,79.35,1.2,114.71,143.24
2020,273,15.38,2.55,5.44,2.21,0.73,0.88,0.89,0.86,79.39,1.35,103.45,142.4
2020,274,15.95,2.56,10.14,1.21,0.31,0.89,0.9,0.87,79.46,0.83,107.84,141.46
2020,275,16.62,2.74,0.13,1.43,0.38,0.88,0.9,0.87,79.41,0.98,114.02,139.48
2020,276,16.41,2.77,0.49,2.4,0.73,0.88,0.89,0.86,79.35,1.39,103.88,143.37
2020,277,14.12,2.37,0.86,1.69,0.34,0.87,0.89,0.86,79.34,0.96,91.98,140.7
2020,278,14.84,2.47,0.5,1.6,0.49,0.87,0.89,0.85,79.5,1.04,98.05,141.5
2020,279,15.89,2.65,0.0,1.76,0.23,0.87,0.88,0.85,79.52,0.98,107.53,141.92
2020,280,14.45,2.34,0.0,1.27,0.2,0.86,0.88,0.84,79.53,0.94,95.31,137.76
2020,281,14.6,2.38,0.02,1.36,0.54,0.86,0.87,0.84,79.55,1.12,91.78,141.27
2020,282,15.48,2.45,0.24,1.39,0.23,0.85,0.87,0.84,79.6,0.93,104.57,138.47
2020,283,15.44,2.54,0.18,1.52,0.58,0.85,0.86,0.83,79.65,1.16,104.58,138.2
2020,284,18.41,2.95,0.0,2.02,0.61,0.84,0.85,0.82,79.56,1.12,129.71,141.23
2020,285,17.25,2.69,12.94,1.55,0.1,0.85,0.85,0.82,79.47,1.0,120.52,141.61
2020,286,15.62,2.46,11.59,1.7,0.09,0.86,0.86,0.83,79.41,1.12,107.2,139.49
2020,287,13.98,2.28,13.73,2.37,0.59,0.88,0.88,0.84,79.48,1.3,93.87,139.45
2020,288,14.54,2.29,4.18,1.24,0.21,0.87,0.88,0.84,79.42,0.77,102.48,137.16
2020,289,15.54,2.46,0.79,1.45,0.41,0.86,0.88,0.84,79.37,0.91,108.89,139.28
2020,290,15.02,2.45,0.12,1.89,0.16,0.86,0.87,0.84,79.41,1.2,103.03,139.22
2020,291,14.1,2.24,12.44,1.41,0.03,0.87,0.87,0.84,79.43,0.87,96.4,136.65
2020,292,13.84,2.3,8.09,1.3,0.57,0.88,0.88,0.85,79.35,0.98,95.89,134.66
2020,293,10.23,1.63,0.58,1.18,0.3,0.87,0.88,0.84,79.33,0.78,68.81,137.07
2020,294,13.24,2.1,0.0,1.38,0.19,0.86,0.88,0.84,79.37,0.8,93.02,134.59
2020,295,14.18,2.25,0.0,1.31,0.15,0.86,0.88,0.84,79.51,0.89,101.15,134.34
2020,296,13.49,2.25,1.65,1.58,0.33,0.86,0.87,0.84,79.52,1.08,96.31,132.77
2020,297,14.84,2.35,0.86,2.08,0.33,0.85,0.87,0.84,79.5,1.14,106.59,135.21
2020,298,11.54,1.87,2.12,1.47,0.3,0.85,0.86,0.83,79.46,0.83,78.69,135.94
2020,299,12.78,2.07,0.95,1.13,0.22,0.85,0.86,0.83,79.46,0.82,89.66,133.71
2020,300,14.52,2.29,0.12,1.41,0.24,0.85,0.86,0.83,79.46,0.84,102.65,135.39
2020,301,14.01,2.18,0.24,1.98,0.57,0.84,0.85,0.82,79.43,1.2,98.8,134.64
2020,302,12.59,1.98,44.37,2.12,0.54,0.9,0.88,0.84,79.41,1.24,87.3,135.21
2020,303,13.66,2.15,19.22,1.55,0.28,0.9,0.91,0.88,79.38,0.99,96.41,134.34
2020,304,12.35,1.95,3.06,1.2,0.1,0.89,0.91,0.88,79.46,0.7,85.12,135.74
2020,305,12.35,1.93,0.89,1.82,1.0,0.88,0.91,0.88,79.52,1.41,85.01,133.71
2020,306,13.01,2.08,3.1,2.22,0.84,0.88,0.91,0.88,79.51,1.46,88.98,135.55
2020,307,15.11,2.39,6.2,1.67,0.38,0.88,0.9,0.87,79.46,1.12,108.03,134.7
2020,308,12.84,2.02,1.81,1.34,0.11,0.88,0.9,0.87,79.45,0.72,89.8,134.46
2020,309,12.93,2.02,0.02,1.14,0.24,0.88,0.9,0.87,79.48,0.79,85.38,133.49
2020,310,11.95,1.88,0.01,1.17,0.16,0.88,0.89,0.86,79.43,0.63,77.41,131.68
2020,311,10.62,1.67,0.26,0.98,0.06,0.88,0.89,0.86,79.35,0.4,69.61,127.0
2020,312,14.66,2.38,0.09,0.95,0.12,0.87,0.88,0.85,79.4,0.49,104.2,126.42
2020,313,13.17,2.15,0.0,1.09,0.18,0.87,0.88,0.85,79.51,0.74,87.71,130.27
2020,314,9.7,1.55,0.0,1.59,0.16,0.87,0.88,0.85,79.52,0.86,61.6,129.52
2020,315,12.18,1.91,30.35,1.16,0.17,0.9,0.89,0.86,79.5,0.69,83.48,119.96
2020,316,11.45,1.84,18.88,1.02,0.29,0.9,0.91,0.88,79.52,0.68,71.6,131.23
2020,317,12.81,2.05,5.1,1.43,0.28,0.9,0.93,0.89,79.47,0.77,82.35,131.27
2020,318,13.99,2.26,1.84,1.89,0.7,0.89,0.92,0.89,79.55,1.26,91.29,129.77
2020,319,13.09,2.07,1.06,2.72,1.14,0.89,0.92,0.89,79.48,1.92,82.48,131.68
2020,320,14.75,2.36,1.51,1.99,0.59,0.89,0.91,0.88,79.53,1.34,100.2,128.18
2020,321,13.59,2.2,0.94,1.41,0.09,0.88,0.91,0.88,79.52,0.77,91.32,125.35
2020,322,11.38,1.86,0.01,1.35,0.22,0.88,0.91,0.88,79.48,0.84,72.87,121.63
2020,323,13.03,2.13,0.0,1.77,0.64,0.88,0.91,0.88,79.5,1.15,86.49,126.96
2020,324,14.19,2.32,0.85,1.59,0.38,0.88,0.9,0.87,79.46,1.1,94.66,129.01
2020,325,13.25,2.11,1.73,1.56,0.41,0.88,0.9,0.87,79.41,1.0,88.3,127.78
2020,326,14.07,2.19,0.46,1.63,0.18,0.88,0.9,0.87,79.42,0.97,96.94,128.7
2020,327,15.06,2.31,6.56,1.1,0.55,0.88,0.9,0.86,79.41,0.81,103.95,128.74
2020,328,14.95,2.29,2.33,1.39,0.34,0.88,0.9,0.87,79.43,0.84,104.8,127.45
2020,329,13.91,2.12,0.05,1.59,0.52,0.88,0.89,0.86,79.46,0.92,93.7,128.07
2020,330,13.66,2.13,0.4,1.75,0.21,0.88,0.89,0.86,79.43,0.87,93.44,126.4
2020,331,12.01,1.88,0.45,1.55,0.53,0.87,0.89,0.85,79.37,1.1,84.15,118.59
2020,332,11.57,1.84,0.38,1.84,0.15,0.87,0.88,0.85,79.36,1.0,79.4,118.87
2020,333,13.66,2.17,0.19,1.38,0.32,0.87,0.88,0.84,79.45,0.69,95.73,123.98
2020,334,15.65,2.48,0.36,1.55,0.3,0.86,0.88,0.84,79.47,0.91,110.91,127.61
2020,335,11.64,1.87,0.38,1.97,0.29,0.86,0.88,0.84,79.43,0.98,78.38,126.55
2020,336,14.03,2.26,0.74,1.55,0.2,0.86,0.87,0.84,79.45,0.67,92.69,128.0
2020,337,12.69,2.04,1.96,1.57,0.3,0.86,0.87,0.84,79.41,0.95,85.99,127.18
2020,338,14.23,2.36,0.62,1.18,0.1,0.86,0.87,0.84,79.48,0.76,97.97,126.07
2020,339,14.84,2.41,0.08,1.35,0.16,0.85,0.86,0.83,79.47,0.75,103.98,126.46
2020,340,14.08,2.27,0.0,1.05,0.55,0.85,0.86,0.83,79.51,0.86,95.96,126.96
2020,341,14.34,2.38,0.0,1.64,0.6,0.84,0.85,0.82,79.43,1.05,100.18,126.34
2020,342,12.31,2.06,0.26,1.76,0.18,0.84,0.85,0.82,79.46,1.06,82.53,123.4
2020,343,13.69,2.16,0.05,2.69,0.26,0.84,0.84,0.81,79.58,1.21,95.0,124.42
2020,344,12.63,1.94,0.0,2.18,0.73,0.84,0.84,0.81,79.57,1.29,87.61,122.61
2020,345,15.17,2.35,0.0,1.8,0.56,0.84,0.84,0.8,79.48,1.06,108.68,125.09
2020,346,14.68,2.3,0.0,1.53,0.32,0.84,0.83,0.8,79.4,0.97,103.44,125.96
2020,347,12.94,2.09,0.0,1.72,0.23,0.83,0.83,0.8,79.42,1.02,88.43,124.88
2020,348,14.66,2.37,0.34,1.56,0.8,0.82,0.82,0.79,79.47,1.25,103.59,126.7
2020,349,14.45,2.35,0.13,1.96,0.05,0.82,0.81,0.78,79.47,1.13,99.14,126.02
2020,350,13.52,2.29,0.5,1.33,0.24,0.81,0.8,0.78,79.39,0.84,89.84,123.7
2020,351,13.67,2.3,0.42,1.55,0.1,0.81,0.8,0.77,79.38,0.89,94.73,123.24
2020,352,12.84,2.09,0.06,1.58,0.16,0.8,0.8,0.77,79.41,0.99,88.21,120.93
2020,353,12.19,2.03,0.03,1.73,0.47,0.8,0.79,0.77,79.43,1.23,80.63,124.8
2020,354,14.21,2.39,0.01,1.41,0.94,0.8,0.79,0.76,79.35,1.14,96.3,126.42
2020,355,13.2,2.2,0.0,2.33,0.81,0.8,0.78,0.76,79.3,1.35,89.41,125.96
2020,356,13.7,2.21,0.0,1.44,0.11,0.8,0.78,0.75,79.43,0.73,93.73,125.31
2020,357,13.55,2.28,0.27,2.44,0.64,0.79,0.77,0.75,79.47,1.26,89.98,124.45
2020,358,14.83,2.38,0.04,1.65,0.3,0.79,0.77,0.74,79.4,1.06,103.17,123.51
2020,359,13.95,2.24,0.04,1.48,0.25,0.78,0.77,0.74,79.33,0.86,95.12,123.1
2020,360,13.04,2.12,2.21,1.41,0.17,0.79,0.76,0.73,79.34,0.79,86.26,123.93
2020,361,12.8,2.16,4.16,1.22,0.48,0.79,0.76,0.73,79.32,0.91,84.33,122.59
2020,362,11.66,1.97,6.72,2.06,0.73,0.8,0.77,0.74,79.33,1.2,75.15,124.59
2020,363,14.38,2.48,1.37,1.23,0.25,0.79,0.77,0.74,79.46,0.78,98.8,123.95
2020,364,14.58,2.48,1.74,1.25,0.2,0.79,0.77,0.74,79.41,0.76,101.13,123.57
2020,365,13.38,2.21,51.96,1.12,0.23,0.85,0.78,0.76,79.4,0.7,93.68,121.39
2020,366,14.16,2.38,5.12,1.63,0.16,0.84,0.84,0.8,79.42,0.84,101.13,121.01
2021,1,13.44,2.3,7.95,1.92,0.83,0.84,0.83,0.8,79.47,1.32,91.98,124.98
2021,2,14.05,2.37,8.54,1.8,0.66,0.84,0.84,0.8,79.44,1.17,98.13,123.3
2021,3,14.4,2.52,4.3,1.38,0.39,0.84,0.84,0.8,79.42,0.99,98.72,127.11
2021,4,15.99,2.68,2.59,1.41,0.15,0.84,0.84,0.8,79.37,0.95,112.41,127.44
2021,5,15.03,2.51,1.02,1.69,0.16,0.84,0.83,0.8,79.37,1.05,103.4,128.66
2021,6,14.51,2.49,0.49,1.28,0.71,0.84,0.83,0.8,79.48,0.95,99.64,127.42
2021,7,13.81,2.32,0.36,1.09,0.56,0.83,0.83,0.8,79.5,0.88,96.16,124.32
2021,8,9.76,1.71,0.01,2.21,0.5,0.83,0.82,0.8,79.47,1.36,63.74,121.69
2021,9,12.88,2.2,0.21,1.98,0.6,0.83,0.82,0.79,79.45,1.24,88.91,123.2
2021,10,15.5,2.68,2.05,2.06,0.77,0.82,0.81,0.79,79.43,1.28,109.7,126.38
2021,11,13.42,2.36,5.4,1.38,0.89,0.83,0.82,0.79,79.45,1.2,94.12,123.3
2021,12,15.91,2.75,1.96,1.5,0.78,0.83,0.82,0.79,79.44,1.09,110.86,130.2
2021,13,15.82,2.69,0.01,1.48,0.84,0.82,0.81,0.78,79.4,1.2,113.82,126.29
2021,14,15.64,2.8,1.07,1.7,0.84,0.81,0.8,0.77,79.35,1.18,109.73,129.26
2021,15,15.77,2.71,7.34,1.8,0.6,0.82,0.8,0.77,79.37,1.2,111.31,129.7
